1: 酷毙了
4350: 垃圾中的战斗机，抄袭地铁跑酷，鄙视

4351: 就仨明星额额

4352: 我玩了几天了，为什么回档了？求解决！！！！！

4353: 怎么登不上去

4354: 坑爹啊！为毛打不开老闪退

4355: 打不开

4356: 打开不了。

4357: 很小的创意，但是也能让人眼前一亮。

4358: 游戏角色对明星的神还原也让人忍俊不禁。

4359: 对我这个新手来说还是很不错的

4360: 最爱的游戏，一回家就玩，哈哈

4361: 嘻嘻，好有趣的游戏。很刺激。。

4362: 《奔跑吧兄弟》让我们每个周五快乐无限。感谢！

4363: 下载了，为什么打不开

4364: 真是美的画面，精彩激昂的玩着游戏

4365: 我哥哥带我玩的，很喜欢

4366: 好玩的游戏，人物都好可爱啊

4367: 还可以

4368: 为神马过不了任务，好笨好郁闷。。

4369: 游戏嘛，还是跑男给力啊

4370: 为什么打不开？？？

4371: 最近比较喜欢的游戏了，很有趣

4372: 画面效果不错的

4373: 很好狠的很不错

4374: 、将明星形象与玩法内容相结合，好喜欢陈赫

4375: 目前感觉，操作很不错，好玩

4376: 手游中的极品了！喜欢的游戏。。

4377: 听朋友介绍的，我都追不上他们了。。

4378: 确实挺好玩的，希望大家一起玩哦[hi],点击[ http://pinyin.cn/e4046 ]查看表情

4379: 跑男系列又添新作——《奔跑吧兄弟：跑男来了》。

4380: 游戏里的这几只好可爱啊

4381: 什么烂软件！第一个关卡就死活点不开来！！

4382: 只为了胜利时的喜悦，一直喜欢跑男

4383: 躲避、伪装、隐藏、狂奔，刺激！

4384: 真心不错，有没有一起玩的好盆友啊？

4385: 玩游戏还是跑男这类游戏给力

4386: 跑男我很感兴趣，下载试试吧

4387: 好久没玩游戏了，第一次玩跑男就被吸引了

4388: 充分满足玩家的手游社交需求

4389: 跑男来了支持单人对决和万人跑酷等多种线上赛

4390: 目粉丝能够在游戏过程中重温节目场景o

4391: 游戏的动作的展现的很细腻呢

4392: 看节目看到手痒了的话就赶快下载吧！

4393: 还可以。

4394: 很好玩的手机游戏，下载玩了好久了

4395: 不花钱也可以玩的很有乐趣的

4396: 尽最大可能保留节目的玩法和乐趣，赞一个

4397: 《奔跑吧兄弟：跑男来了》深入研究节目，很用心

4398: 让节目的每个粉丝都能体会到亲临节目的游戏体验。

4399: 全民狂欢，一起跑起来吧

4400: 挺好玩的，强烈推荐吧

4401: 我很喜欢，这个小游戏在我们寝室很火

4402: 这几对CP岂不是说邓超out

4403: 可以分成团体战或者个人战

4404: 玩了好久的游戏，会一直玩的

4405: 一点都不好玩

4406: 我不想说什么了······

4407: 真心垃圾

4408: 好像不能玩

4409: 打开直接黑屏退出，什么原因？mx4

4410: 开不了呵呵

4411: 花了25元，买了超哥，买完了就闪退，一直闪退，后儿卸载了，有重装，结果超哥没了，哎，给客服打电话，客服说这是单机游戏～

4412: 都不是  奔跑吧兄弟  的人

4413: 不想玩的时候暂停就可以了，打发时间是不错的

4414: 这个游戏真心喜欢

4415: 逗B

4416: 冲击，冲刺，继续破纪录哈

4417: 跑男大爆，baby

4418: 随后跑男也来了，一个手游好喜欢

4419: 心情郁闷，去跑一次

4420: 打不开

4421: 我很喜欢的游戏，推荐大家下载哈。

4422: 打造全民竞技新经典，支持

4423: 单人对决、万人跑酷，玩法创新

4424: 紧张刺激的争夺，一起玩吧

4425: 一起玩游戏，下一个跑男就是你

4426: 大黑牛“李晨”好可爱啊

4427: 想亲自体验节目的刺激和欢乐了哦

4428: 让跑酷手游不再停留在“换皮”的固有概念中

4429: 经典的3D竖版跑酷，喜欢的游戏哦

4430: 跑酷类游戏，这个很刺激哦

4431: 为什么这么多厉害的人啊~啊~ 啊~

4432: 魅力爆棚的跑男团邀你一起感受最真实的跑男

4433: 好玩～每天带孩子玩～不小心扣6块～现在很小心不用扣啦～

4434: 我要维权。。。。扣我话费。。一点就扣。。我要维权。。。根本没提示，不能取消。。

4435: 游戏很好啊。跟节目好像啊。

4436: 什么垃圾一不小心就扣话费

4437: 我觉得的这个游戏挺好玩的，但有些时候要收费。   我建议大家一定要玩这个游戏，你们先玩的时候会觉得这个游戏很无聊，后原来觉得这个游戏非常有意义。大家一定要玩这个游戏哦！！

4438: 还能再烂点吗

4439: 真的很垃圾

4440: 艹，什么垃圾，一不小心就点了收费道具！

4441: 神马，都侮辱了奔跑吧兄弟

4442: 无聊的游戏

4443: 垃圾，别下载，一不小心就点上付费了，还没意思

4444: 进不去，我日

4445: 人物画的那么难看，玩一会卡的要死，有时候卡的要死，这么垃圾的游戏还有人要么？

4446: 评论好的是不是托呢

4447: 就知道收话费，人画的也很差，你们说说，还能不能玩了？

4448: 十种公认的卡慢手游星。中国RM排第8.咋不排到第一去呢

4449: 一点都不好玩

4450: 玩两天又必虚从新玩

4451: 妈蛋，一星都不想给，还不如玩地铁跑酷去

4452: 啧啧啧…坑钱无底线，游戏做的又不怎么样还好意思道具付费

4453: 不好玩！太单一。 付费项目是直接扣话费导致我手机卡了下手又太快骗去了15块话费。！

4454: 游戏太垃圾  不值得

4455: 还能再烂一点不

4456: 这个游戏感觉不会再爱了 总体来说比别的撕名牌强那么一丢丢吧 较差！  人物要钱 一会弹出来人物要付钱 推荐款游戏QQ炫舞(恋舞)

4457: 呵呵111

4458: 你们做假

4459: 为什么游戏不自动保存？每次玩，都是重新开始？

4460: 客服 客服 快点解决下 进不去游戏

4461: 垃圾，动不动就要钱，粉丝人物真丑，估计是设计本人

4462: 垃圾下载出来，进应用自动闪退  上次那个旧版本也一样

4463: 为什么打不开的。

4464: 我只能说 说好的人 都是托！这游戏就是个坑钱的东西  纯纯的坑钱东西。。。为什么这么说？呵呵。。进去没几分钟就让你领取什么礼包【花钱到底】右上角的X极其渺小。。点不好就领了  这都可以理解  【最可恶的！！他丫的点了领取礼包之后不给你确认的机会！！直接发短信！瞬间扣掉八元钱】马戈壁的  垃圾

4465: 打不开啊！太坑了

4466: 太费钱了，动不动就喊手机充值。没有多大意思

4467: 游戏中总是卡屏，一卡就挂了

4468: 明明就打不开好吗  呵呵

4469: 越跑越上瘾！根本停不下来！

4470: 为什么打不开

4471: 进不去，机型   ：酷派8720L

4472: 0000000

4473: 打不开！111

4474: 还不错的游戏

4475: 看看楼下，百分之九十的匿名评论说这游戏好的！全特么是托儿来的！

4476: 说好玩的除了大款也就是傻逼了，样样道具都要钱买，冲着邓超来的，结果尼玛卡通你也要有点儿像吧，垃圾！说没广告尼玛骗你爹啊！果断卸载！

4477: 好！

4478: 开在开始画面了

4479: 好难玩，没有陈赫和他的成妈妈

4480: 为什么打不开

4481: 下载不了很慢

4482: 打不开

4483: 玩了一段时间后进不去了。。。。。。

4484: 打不开啊，Samsung n3打不开是怎么了

4485: 玩不了

4486: 草！为什么打不开

4487: 不购买他的人物，根本就闯不了几关

4488: 为什么打不开？

4489: 打不开啊!!

4490: 打不开-_-||

4491: 太垃圾啦游戏处处要花钱点什么都让你花钱。没sei了。都别下载

4492: 打不开

4493: 特别好玩！

4494: 太令人失望了  唉  画质感太差了

4495: 不要下，乱扣费！！！！一下子扣了我29块！！！举报了！

4496: 无限闪退，玩了没十分钟，闪退十几次

4497: 奖励能领取吗

4498: 我只想说太坑了，一不小心点错直接扣了我话费，一点提示都没有。支付时退都退不出来。。

4499: 打不开

4500: 我的手机型号是 酷派8705

4501: 为什么打不开

4502: 操作很流畅，女孩也爱玩

4503: 游戏里的人设造型很好玩

4504: 有灵活的宝宝很喜欢

4505: 哈哈，下载了，手机 pad上边都有

4506: 我是超哥，立志做一个德才兼备的人

4507: 操作简单很简单的游戏。

4508: 快升级了。要继续加油！

4509: 我老公说这是经典跑酷最新作

4510: 七位兄弟风格各异，人气旺盛。

4511: 全明星阵容抢先看

4512: 超级跑鞋很厉害的！！！

4513: 完成关卡任务数越多，获得的分数也会越高

4514: 明明打不开

4515: 游戏中出现的道具都不错

4516: 额外的奖励会增加一定的分数

4517: 谁知道跑男里面的撕名牌游戏要怎么玩？

4518: 《奔跑吧兄弟》播完了，有点淡淡的忧伤

4519: 多种模式 无尽趣味  非常用心的节目

4520: 我们宿舍基本上每个人都在玩

4521: 我每天都会玩一会，不错的游戏

4522: 拾取额外宝箱、撕铭牌等奖励

4523: 获得越多分数的加成也就越高。

4524: 同心协力的合作，才是游戏乐趣

4525: 游戏一定要多练，而且要用技巧

4526: 邓超技能的效果 每30秒获得超级跑鞋

4527: 真是开创3D跑酷手游的2.0时代。

4528: 一切以快速躲避障碍通关为基准

4529: 不要刻意去收集金币哦

4530: 随着一起奔跑，代入感十足。

4531: 金币并不会影响最终的分数

4532: 不要被金币诱惑

4533: 好玩的游戏，推荐大家下载哦。。。

4534: 最近又跑了 成绩还不错。看来没退步

4535: 今天刚下载，玩了一会，目前感觉还不错

4536: 喜欢节目，喜欢游戏

4537: 尽量将全部任务都完成，将会得到最高的分数。

4538: 完成三星通关有额外的物品奖励

4539: 我叫宝宝，是一个偶像实力派。

4540: 不同的是各自带有不同的技能

4541: 为什么打不开

4542: 打不开

4543: 为什么不支持苹果手机？？？？？？？

4544: 以跑男里的原班人马作为跑酷主角

4545: 王宝强的获得条件 150个宝宝名牌

4546: 奔跑吧兄弟跑男来了怎么得高分

4547: 男粉丝最高是20级

4548: 画风很可爱的

4549: 自开播以后，收视率稳坐第一哦

4550: 超哥，人物等级上限 30级

4551: 推荐给弟弟玩，他天天不吃饭

4552: 还原“撕名牌”、“夺宝箱”多种极具节目特色的玩法。

4553: 偶像与玩家一起开启全新酷跑旅程。

4554: 与你的偶像明星一起奔跑吧！

4555: 奔跑吧兄弟火热来袭，真心赞！

4556: 感受飞驰狂奔的“超快感”吧

4557: baby 每30秒获得盾牌

4558: 获得条件 还不算难

4559: 选手机，我的下了玩不了

4560: 王宝强人物等级上限

4561: “兄弟团”逐渐受到了大家的喜爱

4562: 哈哈，欧巴！等等我！

4563: 邓超技能1效果 每局免费复活1次

4564: 这个游戏，还不错 玩了很久了

4565: 打不开

4566: 希望体力可以多些   最好可以和好友什么的互相送  要不费得太快  都不想玩了~

4567: 很好

4568: 最近路上一直在玩，很有趣的

4569: 包含关卡和无尽两大模式，很喜欢

4570: 游戏以节目实地场景为原型呢

4571: 快快下载来体验，下一个“跑男”就是你。

4572: 朋友推荐的，感觉很棒的

4573: 游戏的活动别错过，奖励不错

4574: 进都进不去

4575: 为啥打不开

4576: 那都是假的

4577: 还好 就是有点卡

4578: 不懂

4579: 一般一般！！！告诉你们，游戏保存不了，你这次玩，下次就得重新玩～

4580: 为什么打不开啊

4581: 为毛关不了震动提示！！！！！

4582: 好玩

4583: 不保存

4584: 为什么充不了礼包

4585: 这不是baby，这是娜扎好么！各种坑钱，哎……

4586: 草   一直在闪退   不玩了

4587: 付一会儿就付不了了

4588: 一点也不好玩

4589: 我好像中奖了，手机上发来个短信说我已被抽选成了场外幸运观众，我将获得9.8万公益基金和苹果笔记本电脑一台，还让登陆网站然后输入验正码，领取奖励，但是我不会登陆网站，求大家教我一下，快点吧再晚就来不及了。谢谢了

4590: 坑爹啊，居然说我的礼包领过了

4591: 为啥打不开。。。

4592: 为什么打开不了

4593: 真的很没劲

4594: 闪退

4595: 说实话，挺无聊的，而且下载了两次，每次进去没多久就闪退！

4596: 打不开。怎么办？

4597: 我去，坑，打不开啊

4598: 综艺节目很好，但是这个游戏实在是太垃圾了。

4599: 垃圾游戏，一不注意自动扣款买礼包。我操

4600: 尼玛扣了我两块

4601: 还凑合？来提点意见或者建议我擦 打不开啊吧~

4602: 为嘛刚进去是男粉丝？撕名牌，河呵！

4603: 气死了，一不小心点了神马付费的破玩意，瞬间扣了两块话费，尼玛，坑爹

4604: 打不开

4605: 我擦，打不开。

4606: 密函和名片得到了怎么看啊？   在哪儿啊？

4607: 打不开啊

4608: 打不开呀！

4609: 我也打不开

4610: 奔跑吧兄弟撕名牌游戏好好玩啊！太喜欢了，特别喜欢里面的李晨。

4611: 为什么老是闪退

4612: 打不开

4613: 下不了啊擦

4614: 怎麽进不去

4615: 我屮艸芔茻，为什么到了邓超跑地球的界面一会就闪退啊，我的手机型号是HTC，请官方人员做一下修复

4616: 听朋友介绍的，我都追不上他们了。。

4617: 跑男系列又添新作——《奔跑吧兄弟：跑男来了》。

4618: 游戏里的这几只好可爱啊

4619: 只为了胜利时的喜悦，一直喜欢跑男

4620: 躲避、伪装、隐藏、狂奔，刺激！

4621: 真心不错，有没有一起玩的好盆友啊？

4622: 玩游戏还是跑男这类游戏给力

4623: 跑男我很感兴趣，下载试试吧

4624: 好久没玩游戏了，第一次玩跑男就被吸引了

4625: 充分满足玩家的手游社交需求

4626: 大好玩了

4627: 跑男来了支持单人对决和万人跑酷等多种线上赛

4628: 目粉丝能够在游戏过程中重温节目场景o

4629: 游戏的动作的展现的很细腻呢~

4630: 打不开啊

4631: 无敌赞

4632: 晕 死了之后没回过来神就付费了晕 都是那样前两关简单然后难死了然后让买东西 不奇怪 不吐槽 会玩应该还是不错的 给你五星好了

4633: 太赞了！

4634: 不说跑男好的小脑有问题
