1: 为什么不出路飞老爸
5762: 终极内测了，游戏还在逐步更新中，剧情还没出完

5763: 总体很不错  不过玩的过程感觉有些延迟  不是很数独

5764: 我想问问就一个区吗？这个游戏确实挺好，刚开始玩有点卡，后来就好了，还有，就那些个角色，白胡子什么的没有了？剧情太短了。

5765: 垃圾游戏声音难听，礼包不可以兑换果断卸载

5766: 礼包怎么用啊，找不到在哪兑换

5767: 什么什么游戏，登到现在上不去！垃圾～

5768: 咋我不，能弄好不，真他妈的，费劲玩的，

5769: 到现在都进不去啊，什么鸟游戏

5770: 进不去一直努力加载中好吧你慢慢加载我不玩了！

5771: 咋有更新啊，能玩不，玩你这个游戏容易么，浪费电，浪费手机，浪费感情，浪费汗水，浪费力气，玩的玩你就给我弄这，能设计好不，每个月赚那么多钱就，这样回报我们玩家的

5772: 什么啊 老掉线  果断卸载 这游戏没法玩啊

5773: 和其他的有区别吗？  千篇一律

5774: 还好，体力改成无限的就爽了

5775: 有一个关卡是会卡住的打完。  几次了一样

5776: 怎么回事

5777: 年前，最有诚意手游！祝越办越好。

5778: 掉线王？？每次打完就加载中。

5779: 还可以能玩啊，就是太卡了，希望能改进不要太卡，卡的玩的难受啊

5780: 打到第二个副本，打死了boss后，一直都显示努力加载中，断线，什么技术啊，本来满喜欢的，这么一搞，那有信心玩啊

5781: 玩的玩的不让进了，能玩不能玩，妈的

5782: 一打就加载

5783: 楼下的傻逼，刀塔传奇是这样的吗？有船炮吗，谁说不好我和谁急

5784: 完全是坑爹，进都进不去，一直显示退出重新登陆！！！

5785: 一看就是防刀塔传奇物料

5786: 重新下载安装后，也进不去。

5787: 和女神联盟差不多

5788: 大家去玩这游戏（崩坏世界）跟着游戏差不多人物角色比较众神
话跟这没什么两样还好玩点伙伴们你们下载试试吧？

5789: 进入副本。一打就掉线。几个意思呢？

5790: 你马好不容易玩的高兴你就给哥搞服务器连不上连你妹服务器啊。k k k k k k

5791: 这他妈的坑爹手游，还把以前记录删啦，这还能不能愉快的玩耍啦！你妹的官方，你这样逗比你家里人知道吗？

5792: 真是垃圾游戏，等到现在也进不去，启航你妹啊，垃圾

5793: 骂的  等了N天 还是玩不来

5794: 反正是我卸载了，有很多5?星是评论完没看见点的，垃圾评分系统

5795: 这是让从玩的节奏啊，能不能行事了。太失望了。我都四十多级了。你们真是玩谁那，真那我们玩家当礼拜天刷啊。

5796: 看第一段的介绍现在到山(智）等 打着正版的旗号行骗我也是醉了。最近要出来PC版的 海贼无双3 官方唯一免费游戏游戏效果自己百度.

5797: 记录全没了，我糟，不玩了

5798: 为什么进不去。

5799: 讓我們等了那麼久，到頭來還不是一樣真你們TM只不過開放了充值功能，就想讓玩家充錢好讓你們有錢收，真TM的一心只想著賺玩家的錢，真TM我決不會充錢到這垃圾遊戲裏的，真TM最讓人生氣的是為什麼之前辛辛苦苦玩的記錄都沒有了，這擺明不是坑爹遊戲嗎，這就有國產遊戲嗎，還不是照抄國外遊戲的題材，只不過來個改頭換臉，裡面依然是一張狼的模樣。如果可以不用給一星的話，我連一星都不想給官方。

5800: 吗逼到底什么时候能玩

5801: 是都被删档了么

5802: 根本打不开啊   balo

5803: 进不去。。。。。

5804: 从内测一直完，听说12号新版本，等了很久，尼玛的初始化半个小时，怎么也进不去

5805: 什么破游戏，不会更新别学人更，越更越废，垃圾的要死，还自称正版滚吧！

5806: 存档删了

5807: 为什么登陆不进去了？？？连接中断？！are you kidding me

5808: 刚玩一会就不能上了.....

5809: 怎么一直连不上服务器啊

5810: 无线都连接不上 简直了

5811: 怎么回事卅。

5812: 妈的，玩了几分钟，就一直登不上去了几个意思？

5813: 到现在都没玩上，12号之前下载，一直登不上，不知更新后有没有效

5814: 官方能在耍人吗？

5815: 一进游戏就放段歌然后就连接服务器失败!

5816: 这是他娘的12号启航？服务器被黑了吧

5817: 我操，一进去就重新登陆!

5818: 怎么回事啊一直连接失败

5819: 网络未连接。。。重新登录？逗我。。。

5820: 这游戏不能玩吗？怎么进不去？

5821: 游戏确实好玩，但是，为什么一直让我重新登录，为什么还是封档内测，敢不敢一下子弄好让我好好玩！

5822: 怎么老是说没网络呢，用数据也不行，我用无线网也不行，还能不能让人好好玩耍了。

5823: 一直都是努力加载中啊！怎么更新了进不去啊！听说还要删档！他妈别逗我！

5824: 什么情况啊？这是？突然闪退，然后在进就是服务器连接失败。。。

5825: 妈的，进去又要从新玩过，记录全没了！！！

5826: 为什么之前的都没有了？

5827: 又测试，总是测来测去，什么时候才公测？

5828: 为啥我进不去，一直加载中。等的求的软了，能玩不

5829: 坑啊.......一直在努力加载中

5830: 盗版的！

5831: 什么时候开，跟大家说下，别让我们跟傻子似的等好么

5832: 都快12点了，有人开了吗

5833: 正版可以玩就是砖石少，360的是盗版的?

5834: 妈蛋，居然一直进不去坑爹啊→_→

5835: 一进游戏就让我重新登录，麻痹什么方法都试过了，就是不行，客服也不说话，什么破玩意

5836: 为什么我的记录全没了？逗你们爷爷耍呢？

5837: 怎么一直初始化，烦人不，要是没弄好就不要打保票说十二号，老娘都等的花都卸了，玩个游戏这么难呢，

5838: 跟之前一样…比较失望

5839: 根本打不开啊，坑爹。

5840: 什么情况？？？

5841: 妈的    几个意思都他妈的12号了呀     坑逼

5842: 纳尼，怎么能这样进不去

5843: 真等的哥头都白了！从昨晚12号等到现在了妈蛋

5844: 妈蛋，又是他妈的一坑货，?????????

5845: 11点还开不了呢，请问大家会怎么样？楼下接力传递下！

5846: 12号了，玩不了

5847: 妈蛋，，，又是他妈的一坑货?

5848: 开发商不急、运营商360不慌，他们都还没起床呢、测来测去挺大阵帐！掉足大家胃口，就怕是让大家期待越高，失望也越大！

5849: 

5850: 十点多了，怎么还没开。

5851: 打开360，点社区打开后，再点火爆社区，下拉，可以看到新游推荐，海贼王也就看到了，点开里面有测试信息！三测时间:1月12日上午11点！删不删档不知道，还有42分钟！

5852: 我靠！什么意思吗！都已经1月12号了，怎么还玩不了！

5853: 系统给个理由呀，等了那么些天啦，还不开，合适吗？

5854: 妈蛋，开服没有啊

5855: 听说今天11点开启

5856: 1月12号内测，，，，，那多久公测啊

5857: 大家莫激动开服世界是11点不过不是公测是删档内测不信的可以查开服表

5858: 怎么回事     12号了啊！   官方说句话啊！多少点啊！        我要是冲100w的

5859: 骗人！！

5860: 等那么多天还不开？？？

5861: 怎么还不开启

5862: 太失望了、从凌晨等到现在。官方连P都不放一个。说了也做不到、这种游戏玩来何用。

5863: 8点了，难道是12号的最后一刻开启，十三号正式开，请问，启航12号起航是不是13号开启的意思。到底几个意思。

5864: 老子12点一过等到现在，什么玩意啊，艹，不知道给个准确时间，1月12  尼玛今天不是1月12啊？傻逼研发组

5865: 如果要等到明天，我就卸了

5866: 自毁形象啊，等了好几天了，现在还是不行！

5867: 11开始

5868: 官方也太不复责任了，也是给个准确时间呀，让海贼迷们有个数呀。

5869: 纳尼！什么情况？不会是农历1月12吧？????

5870: 屎垃圾

5871: 真坑爹，还没有开启

5872: 1月12怎么还打不开

5873: 给个点呀

5874: 6点了没开，这宣传加忽悠的、、失望、、、是不又要更新下然后告诉你下个月准时开浮？！无语

5875: 官方也是给个准确时间呀

5876: 六点二十了，也没开啊。能行不了。想啥时候开，等着那。

5877: 今天怎么还打不开？

5878: 4点了   草蛋   啥时候开服啊

5879: 2点啦还进不去啊！坑爹啊

5880: 弱智狗还不开服

5881: 尼玛的   不是说今天会准时开服吗？

5882: 打不开

5883: 怎么现在还打不开啊

5884: 12号什么时间开始

5885: 怎么不能玩啊！都12号了

5886: 12号了还不能玩

5887: 12号了怎么进不去0 0

5888: 现在已经12号了，不知道几点开哦！

5889: 肯定会好玩的，我是海贼王迷，支持我的就举手

5890: 到点了，怎么还不开

5891: 为什么还是登不了？

5892: 卧槽，为啥显示停止运营阿

5893: 力健！期待！今天.11号，楼下的傻逼，看图片就感觉是最好的海贼游戏，说不好的眼瞎

5894: 海贼系列玩过最好的，极力推荐海贼迷玩，喷的都是小学生么？内测一直在修改中，不能等就玩你的卡牌去，狗吠你吗，逗狗

5895: 打不开

5896: 是12号才能玩吗？

5897: 玩不了，到12号了…

5898: 12号是3测，应该还会删档

5899: 为何不能玩

5900: 麻痹的。。滚你麻痹的12号

5901: 为什么下载下不能玩呢无语啦

5902: 我很喜欢.希望出交易！

5903: 12号以后会不会清零然后重新玩啊

5904: 还要等到12号，真尼玛的气人

5905: 会不会重新开始1月12日

5906: 尼玛，白玩了啊?

5907: 无语的一米，更新之后我们之前玩的算个猫啊

5908: 等到1月12号更新花儿都谢了。。。

5909: md，1月12号我的钻石金币怎么办，艹

5910: 艹，12号公测，为嘛今天上不去了

5911: 如何是好还1月12号启航启航你麻痹

5912: 是不给玩了？擦，那不早说，费了半天劲，删了，谁还有不错的手游介绍一下啊

5913: 怎么上不去了。

5914: 怎么登不上去了。

5915: 新服的福利呀！！！！！

5916: 有待改进，目前登录有问题。药水使用麻烦，还有就是不能玩了，12号尼 玛等的睡着了

5917: 小经验药水加高级人物费事，批量使用，望改进

5918: 索隆不是三刀流吗，怎么看着二刀流啊？该改善了

5919: 去百度搜 海贼王巨人战争2 格斗的  剧情一直到鱼人岛  我叫雷锋

5920: 玩不了的，垃圾游戏一个，坑人流量，一直显示加载中。

5921: 45级升级礼包怎么不给我

5922: 进图的时候。。总是闪退。

5923: 垃圾中的垃圾啊，一直叫我退出去重登，让我厌烦了海贼王

5924: 希望开服后给测服的玩家奖励

5925: 草船借箭卡拉健康快乐

5926: 连接服务器失败。。下了两次了。

5927: 进不去

5928: 战斗完成之后连不上服务器

5929: 屏幕为什么不能正反调换

5930: 怎么还进不去啊

5931: 精英副本第二章第六图打完就卡死 通不了关  普通副本第四章第五图也一样

5932: 经常卡死，弹出，部分功能不完善

5933: 为什么副本斧头那打不了了啊

5934: 好玩

5935: 太好玩了！海贼王爱你！

5936: 垃圾游戏，垃圾服务器我擦

5937: 怎么玩不了

5938: 很棒

5939: 还可以，人物有点少

5940: 请问什么时候公测？？

5941: 怎么一直在努力加载  进不去

5942: 进不去啊  还让不让人玩啊

5943: 我玩了很久然后有一天登不进去了娃娃呜呜

5944: 天天卡掉线，坑比

5945: 特么手贱删了去下正版，居然不能用360登陆，要什么梦之谷，等了正版发现送的比这更多，每天登陆差不多8000，还超容易酒吧抽人，你特么逗我吗

5946: 很喜欢玩，很棒，要是人物和动画片的一样就更好了，一起上场的队员太少了，在加几个，期望可以有草帽全员都上阵的位置。

5947: 下载  超级   慢

5948: vip10

5949: 什么时间公测

5950: 玩了有几天了，人物模型做的还不错。就是剧情太少，人物进阶材料难打。希望多点剧情，多点玩法

5951: 希望出点3d版的

5952: 希望路飞能有二挡希望人物变的更多人物也能好抽点

5953: 海贼王版  刀塔传奇

5954: 开箱子是深坑！监狱没有自动太累了！还不如不打！

5955: 楼上说说如何做到43级就通关的

5956: 大家好，我是《航海王 启航》的GM，大家对游戏有任何意见建议欢迎到论坛留言。纠正之前一位玩家的评论本次测试并非到17日结束，谢谢大家的支持！

5957: 19级秒卡，下次登陆，从头再来，，，，不敢玩了

5958: 希望给力哦 ，海贼迷

5959: 完美卡机
