1: 我发现这游戏有漏洞，可以刷车和钻石还有币，我都刷了不少，车全刷完了。
6991: 玩了一天、第二天启动不了了，垃圾游戏

6992: 垃圾中的 战斗机  点点就要充值 什么鸟玩意

6993: 充钱了才知道单机游戏，游戏闪退花钱了也排不上前50，都是最好的也跑不上前50

6994: 看好多说游戏好的脑残说快更新！更新个蛋啊？更新和重装是一个性质！尼玛一更新就光屁股知道不？

6995: 给个差评

6996: WGBM一般

6997: 好玩是好玩，钱充了，过几天游戏登录不了，曰你大爷破逼游戏

6998: 垃圾游戏几百块话费都给老子坑光了

6999: 不错

7000: 为什么一进就退？

7001: 扣钱了怎么没狗日钻石

7002: JB  啥游戏   都是骗钱的   就不知道就支付了30元话费  支付完就闪退了  劝大家千万别下

7003: 300元，就当喂狗了！！！还跑不过那破三轮⊙_⊙

7004: 垃圾游戏…坑了十五块不给车～

7005: 垃圾牙。一不小心被坑了6元，

7006: 好好玩....

7007: 300多名了…我车没满级…是漂移～～建议每把拿了第二第三就行第一就不要想了

7008: 勒芒之王 超哥 ……

7009: 妈蛋，要票子

7010: 漂移11级。还没满…导航最垃圾的～～300多名了

7011: 不靠技术，靠钱啊。没天天飞车好玩

7012: 没看到所谓的青春礼包在哪能兑换～只有客服，哪有服务！

7013: 怎么秒退，要谷歌框架？本机是努比亚

7014: 亲们…麻烦问下怎么兑换码怎么兑换，求助

7015: 第一部已经通关了，第二部什么时候出？

7016: 扣15元，可是车呢

7017: 第一部就这样完了，第二部什么时候出来？

7018: 排行榜35名   25300积分。

7019: 我现在排名700多，什么玩意，都是顶级的配置，根本上不去，一个破三轮，比我还快，咋设计的，我的速度882，三轮1000啊，不怕翻车啊

7020: 扣了15元成功，却不给车，骗子游戏。

7021: 卧槽，我882的速度，竟然最后一名，你们怎么设计的游戏，扯淡呢

7022: 妈的    拉圾游戏    白白浪费老子几十块钱   鄙视你老母

7023: 正他妈好玩

7024: 摧毁70个车那个，怎么过!!!!!道具都不行啊!!!!

7025: iuikk

7026: 我现在排名应该在600这样

7027: 切，抄袭！

7028: 不充钱的话连第二轮都别想过！吭爹啊！当初干脆就弄成收费的嘛！

7029: 好玩，太好玩了，我都玩通过关了，但是很难赚钱

7030: 坑蛋。冲了300  你妈样都不有

7031: 赞！

7032: 破游戏，级升满860KM跑不过破三轮，1000名前的奖励都是给它小姨子准备的。

7033: 垃圾游戏，充钱买了最高速的赛车漂移，领航买了超哥，全满顶配，马勒戈壁在首尔决战只能一千多名，前一千的奖励都尼玛给鬼设置的，不想奖励就别弄逼活动，恶心谁呢？？！

7034: 关卡都过完了，每天就玩决战首尔都跑860km了都没排到1000名内每轮都是第三，还不比那破三轮跑得快，破游戏

7035: 兄弟姐妹们，不要在冲钱了，坑死了，我花了二百了，买了里面跑得快的两个，撞车两了，满级了，这游戏说实话，一点都不好玩，下载这游戏第二天全过关了，没得意思，不冲钱是没半法玩的，玩家的心情

7036: 快乐

7037: 啊！

7038: 充钱的时候账号一定要和手机绑定，不然冲了钱收不到实物。然后闪退一下。在进游戏你会发现啥也没有。我是雷锋不用谢！！

7039: 该减肥广发华福

7040: 游戏还行吧，“妖姬塔防”这款游戏也不错，刚找到的，评分还挺高，大家可以试试，一起玩。uf

7041: 快乐

7042: 打不开  坑爹啊

7043: 垃圾游戏 弱智

7044: 垃圾游戏  大家千万别下  不充钱根本过不了第二关卡 ，  开发人员脑袋被门夹了吧？  弱智游戏！

7045: 怎么游戏打不开了，丢了几百进去了，这是要坑谁啊

7046: 坑爹，游戏打不开了

7047: 好玩

7048: 快乐

7049: 狗血。没意思。和天天飞车差不多类型的。然后加了一些狗血剧情。卧槽，要吐了。

7050: 我是看baby在我才玩的

7051: 闪退一下，花了钱买的车就不见了！坑人啊

7052: 破烂游戏，太差劲了

7053: 怎么回事？

7054: 我一分钱没充，纯属娱乐，不过第二关，信好我抽到一辆B车才过，现在在第四关卡着。确实这游戏很肯钱，我上班族，时间不充足，就当是玩耍。

7055: 不好玩

7056: 游戏还好，和我最近发现的“妖姬塔防”这款游戏换着玩，挺不错的，哈哈。8R

7057: 妈的，我玩命跑，才跑900多名，车是最好的，领航最好的，就是上不去啊

7058: 什么也不想说了，就两字，垃圾！第一次评论，第一次给差评。实在太垃了，没法忽略。

7059: 这游戏不是给我们玩的，想跑的快点你就得花钱。第二关就玩不了啦，炕游戏，不要下

7060: 坑钱游戏，全部用最好的车，领航，道具不断用都跑不过电脑，有个屁奖励啊！！！！

7061: 一星斗不想给你，我昨天冲乐十五块买了个车，今天就没有了！！！也不给个解释？？我联系客服没人理我！！！下载需谨慎啊！！，

7062: 狮子大口开，不值

7063: 好玩

7064: 不花钱连个小胖都跑不过！真垃圾！！毫无操作性！适合儿童玩！圈钱一流！

7065: 这游戏，昨天能玩，今天就进不去了，点了半天没有反应，还是别充钱了

7066: 手机不行就不要说游戏不好玩

7067: 游戏还行吧，“妖姬塔防”这款游戏也不错，刚找到的，评分还挺高，大家可以试试，一起玩。i6

7068: 额，不知道怎么说

7069: 这个是骗人的，我买了好几十元的游戏物品，三天后游戏不能正常启动，只有卸载，重装后登陆，绑定以前登陆的360账号，所有数据包括购买的物品全部没了，大家需谨慎啊，这个游戏不充钱直接玩不成，充了钱过几天游戏就启动不了，重新安装后，充值的就全部没了。谨慎，谨慎！！！

7070: 太垃圾了 就知道圈钱 为什么我充值了 东西没给我 数据什么的也恢复到刚开始了

7071: 破游戏坑爹啊！说是免费的，结果还是要钱！而且还退不出来。马上卸载！！

7072: 我現在頂級了，車 人都是最好的！買了200元的東西，但只扣了50元，說一天上限50元，但充買了好的多東西，不知道民天 会不会 扣錢！

7073: 15元的车是开始50元的时候才给你

7074: 我是跑男的忠实粉丝，→_→这游戏还花钱，金币也难赚，轮胎48分钟5个，态慢了，满脑子都是钱$_$

7075: 天漂亮了，唯一缺点控制充值，我不扣费，无限刷车和钻石，就是他妈的限制说我在未来的二十四小时充值太多。。。。

7076: 麻痹的，买了8元的礼包，毛都没有看到在哪里，坑爹啊，我滴儿

7077: 刚花15买辆车  就玩不了了？  客服电话也没人接  这什么游戏啊  第一次遇见这么垃圾  明星代言没好货

7078: 乱扣费十五块，什么都没有

7079: 妈的要钱啊不是免费的么

7080: 我都可以买，，快更新新图

7081: 扣了钱拿不到道具的垃圾游戏，已经坑了不少人了！

7082: 傻逼游戏 还有收费功能  妈的扣了我15块钱话费  他垃圾了这游戏！！谁下载谁脑残！！！

7083: 太垃圾了，昨天刚买的车，今天再上什么都没了，一切都没了。草

7084: 垃圾游戏，

7085: 你妈 都别玩这游戏 操坑爹

7086: 我玩了这么久手机游戏 从没评论过 这游戏我想说一句  劳资充钱买的礼包呢？ 劳资的话费呢？钱扣啦 可劳资的东西呢 尼玛 垃圾

7087: 垃圾游戏

7088: 超级花钱，坑人

7089: 还说是单机，啊呸╮(╯▽╰)╭

7090: 买了车也被甩老远。现在还登不上去了。

7091: 傻逼游戏玩不起

7092: 纯坑爹，害我接近100大洋，买两轮破车，搞的我停机了，什么垃圾游戏

7093: 我是跑男的忠实粉丝啊，看了你们的评价，我也醉了，到底下不下？

7094: 垃圾，和终极狂飙有什么两样？有钱就牛B

7095: 没买车，根本过不了！想买了，却支付不了

7096: 我不小心按错了  居然自己扣了我15元钱

7097: 这他妈什么垃圾游戏

7098: 切→_→说不好玩的都是没耐心和垃圾的果断妙赞

7099: 骗子游戏！游戏内容掉你没商量！重复骗钱！

7100: 垃圾游戏进去黑屏

7101: 垃圾！骗钱的垃圾！连游戏内容都能掉

7102: 垃圾游戏      千万不要下    太坑钱。

7103: 为什么玩几天就打不开了，坑爹啊！狗逼烂游戏

7104: 扣我的钱，我的宝石怎么没有给我，草，还我话费，妈的

7105: 刚画钱买得车，退出去，再上就从玩了，别下了，坑钱的

7106: 好烂的游戏，滚开，别让我看见你

7107: 谁知道怎么稅换

7108: _   _真的有那么差吗

7109: 看见一堆人在诅咒，我还是不下了

7110: 为什么礼包领取了 我却不能用啊 总现实号码不对啊

7111: 烂货，什么鬼，坑爹

7112: 这么垃圾的游戏，简直就是在谋害 my 眼睛，废物

7113: 这不是天天飞车描吗

7114: 垃圾

7115: 用跑男这个主题做赛车游戏本来是个不错的点子，好好做的话会很有前途，不过……这游戏真心费钱，不花钱买车根本过不去任务，难度大不说，刷金币也是难得要死，一个很不错的主题就这样被糟蹋了……

7116: 破游戏，果断卸载。

7117: 妈蛋的，任务要多变态有多变态，麻痹的，40秒超车24次，你倒是给几辆车让我超啊，好几秒钟见到一辆车，超你妈妈个屄啊

7118: hh

7119: 看见
几节课

7120: 草尼玛，打开游戏自己发短信订购业务，幸亏老子有360，要不还得被做这游戏的人坑了，不得好死，草尼玛！

7121: 草泥马、这莫烂，坑了我30块了。鄙视，

7122: 垃圾游戏果断卸载

7123: 尼玛，这礼包从那领

7124: 华为mate7完美闪退。我去、

7125: 这游戏就是砸钱的，有钱就好玩

7126: 妈蛋，闪退！刚一开始还可以，后来闪退

7127: 垃圾

7128: 我日 我下了 玩不了

7129: 坑爹

7130: 坑娘，跑跑就跑出去了，一点不稳定

7131: 垃圾游戏充值15买车钱扣了车没有，搞你妈的逼什么垃圾公司

7132: 坑钱，不解释，谁玩水知道

7133: 我买了，三个车15一个，金币不好打，15元才40万金币连一个车的级都生不满，这个游戏不买车是没办法玩的，到后面越跑越快，一句话钱，现在玩什么游戏都得要装备.......

7134: 垃圾垃圾垃圾。

7135: 啥玩意了，期待那么大，出来这烂游戏，浪费流量。恶心死了。侮辱了奔跑吧兄弟这个名字，完全和名字无关嘛。立马卸载。

7136: 始终抵不过手机版的跑跑卡丁车。这种游戏还能自己拐弯，还不能偏移，不能和真实玩家一起玩，不行

7137: 坑人啊，真心坑钱游戏， 冲拉100， 买啦辆车， 结果闪退， 在上就没了~

7138: 老子才买的车，手机有点卡，我删除了，又重新下，里面的车没有了，妈的

7139: 还不如玩全民

7140: '''....

7141: 360最烂游戏，没有之一。小心你的话费！！！

7142: 就是要用钱才好玩

7143: 垃圾游戏,不充钱就没有好车,任务都过不了,那些拖,走开一点吧

7144: 逗比不会玩别瞎玩  我直接秒100多块钱现在什么车都有

7145: 垃圾游戏啊，30秒，惊险超车24次，不充钱谁能过 买了辆芒果+领航员+改装满，复活次2元RMB，再牛逼的人也得复活一次吧，比电脑游戏还费钱，关卡过不去土豪可以用钱点，

7146: 垃圾游戏，刚买的大黄蜂数据被清除了！360也开始坑人了！以后不能用了是不是啊，我的大360！

7147: 钻石除了充钱尼玛就靠每日任务你要攒一辈子。不知道大家注意过成就奖励没有。里面的奖励尼玛是打发叫花子？？特别是有一个最奇葩成就奖励。消费满200000000不要数了。是2亿。消费两亿送100个飞弹？？哈哈哈哈哈。笑喷我了。

7148: 你大爷，点错了扣15块钱，手机停机，360啊，我最信任的360啊，你提供的游戏安全环境在哪里。

7149: henhao

7150: 怎么搞的   刚拿了钥匙开了宝箱   然后就闪退  再等游戏  开宝箱的金币什么的全没了  太坑了吧

7151: 垃圾，只为赚钱~~~

7152: 果断卸载啊，～～我是车神有破解版谁玩花钱的，我都通关了

7153: 他妈的，不得了的贱啊，闪退下进去了金币就没有了

7154: 想玩就玩 不玩拉倒  喷子们

7155: 超哥，宝强哥，你们代言的这是什么垃圾游戏，我就是看到你们才下载玩的，结果我被坑了

7156: 妈的什么烂游戏，还要扣钱，玩你妈个逼！

7157: 啥是绿色芯片啊

7158: 这游戏摆明骗钱    扣了我三十块     东西都不给人家    大家都不要玩了   骗钱游戏

7159: 我的评论呢？

7160: 他妈的，闪退是什么意思？

7161: 排名奖励都收不到，什么情况

7162: 为什么打不开了？还扣了15元什么情况？

7163: 为什么以一到充值就卡死了？官方能给个解释不？

7164: 这是什么意思啊。。

7165: 怎么我评论的看不见。

7166: 呵呵呵～呵呵呵～呵呵呵～你们非人民币玩家，抽奖能抽到什么？反正我抽了有一千几百把，最值钱的就一辆B级破车。
